Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
_measles_,37,_measles_,1876643603771957536,Like why is he doing that https://t.co/2AhBAni4wp,1876643392438079770,Tue Jan 07 14:54:36 +0000 2025,0,1
_measles_,38,TySteez2,1876324135972061225,@_measles_ Ultron will come to us soon king,1876299041501569056,Mon Jan 06 17:45:09 +0000 2025,0,1
_measles_,39,Kafcuh,1876304379151831071,@_measles_ And she look so good too 😭😭😭,1876303687376892016,Mon Jan 06 16:26:38 +0000 2025,0,1
_measles_,40,Kafcuh,1876303156310929547,@_measles_ we so lost,1876301898464321614,Mon Jan 06 16:21:47 +0000 2025,0,1
_measles_,41,_measles_,1876299041501569056,I don't even care fr https://t.co/gDxrWrFrK2,1876298846302835195,Mon Jan 06 16:05:26 +0000 2025,0,2
_measles_,42,Kafcuh,1875958657164402691,"@_measles_ It’s mr fantastic and sue storm, i am afraid ultron isn’t coming anytime soon 😭",1875953743906414656,Sun Jan 05 17:32:52 +0000 2025,0,1
_measles_,43,_measles_,1875310902045765772,She talk slow so it feel like she talking me through it https://t.co/2dSEe9B5c3,1875310416135647498,Fri Jan 03 22:38:55 +0000 2025,0,4
_measles_,44,Kafcuh,1874941430868963816,@_measles_ i just saw their tweet and i think i am coping hard,1874941114194841691,Thu Jan 02 22:10:46 +0000 2025,0,1
_measles_,45,Kafcuh,1874854703630332145,@_measles_ i think ultron is still the first new hero in season 1,1874808925402575293,Thu Jan 02 16:26:09 +0000 2025,0,1
_measles_,46,_measles_,1874800509116461130,Where's Ultron 💔💔💔💔💔,1874800328333488254,Thu Jan 02 12:50:48 +0000 2025,0,1
_measles_,47,Kafcuh,1874675263038201983,@_measles_ And we will get it https://t.co/O53hXBxcw8,1874669381273506207,Thu Jan 02 04:33:07 +0000 2025,0,1
_measles_,48,Kafcuh,1874666567482679362,"@_measles_ They made the strongest mcu character the weakest in the game, i am afraid what will they do to jean 😭😭 glad she’s a dps tho",1874659538328252787,Thu Jan 02 03:58:33 +0000 2025,0,1
_measles_,49,_measles_,1874659753944834317,Emma vanguard though so I lost but I really won,1874659538328252787,Thu Jan 02 03:31:29 +0000 2025,0,1
_measles_,50,TySteez2,1874619218764992688,@_measles_ Do think it’s a bit overhyped but it’s good and consistent. Been stacking chapters tho so I can’t speak on what’s been happening recently,1874562210959339526,Thu Jan 02 00:50:25 +0000 2025,0,1
_measles_,51,sumostripper,1874581524626227505,"@_measles_ or just sue abilities, why is every mfs kit leaked but hers 😭",1874156628389638476,Wed Jan 01 22:20:38 +0000 2025,0,1
_measles_,52,Boyzdr001,1874522627823603839,@_measles_ I’ve wanted to do for a minuteeee def will soon,1874522272058560910,Wed Jan 01 18:26:36 +0000 2025,0,1
_measles_,53,GummiSlayer,1874268934826057870,@_measles_ Guilty as charged 🙋‍♂️ https://t.co/Tf5Hlk5azN,1874266971027779661,Wed Jan 01 01:38:30 +0000 2025,0,1
_measles_,54,GummiSlayer,1874266040307507215,"@_measles_ No, but I'll spend it on the Laufey emote! 🫡 https://t.co/WIOvdQOhJs",1874253880600780885,Wed Jan 01 01:27:00 +0000 2025,0,1
