Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
ThePFID,1,ThePFID,1879924221696262257,"@HHSGov @US_FDA @CDCgov That’s all for now! We’ll share a recording of today’s webinar for those who missed it live. Thanks to Dr. Tom Price, Dr. Angela Branche, and Dr. Andi Shane for amplifying the science, research, and importance of #vaccines. 

Visit https://t.co/2dDWFpHnme and @IDSAInfo for more.",1879922214818271439,Thu Jan 16 16:10:36 +0000 2025,0,1
ThePFID,2,ThePFID,1879922214818271439,"@HHSGov @US_FDA @CDCgov Both experts work to counter hesitancy in patients with honest conversations about the benefits of #vaccines outweighing any risks.

Dr. Angela Branche: “People are more primed to ask questions. That is OK, as long as providers are able to have the right conversations.”",1879919857006973048,Thu Jan 16 16:02:37 +0000 2025,0,0
ThePFID,3,ThePFID,1879919857006973048,"@HHSGov @US_FDA @CDCgov Dr. Andi Shane covered the great deal of research that debunks misinformation linking #vaccines to #autism. She said autism is a complex, “multi-factorial” diagnosis, but findings “corroborate” no impact by vaccinations, particularly MMR.",1879917105342239204,Thu Jan 16 15:53:15 +0000 2025,0,1
ThePFID,4,ThePFID,1879917105342239204,"@HHSGov Dr. Angela Branche emphasizes constant focus on vaccine safety: “You continue to monitor for decades to come [with] an intense amount of surveillance.”

Dr. Andi Shane highlights the multiple safety systems in place, like @US_FDA, @CDCgov, and adverse events reporting system.",1879915567949508817,Thu Jan 16 15:42:19 +0000 2025,0,0
ThePFID,5,ThePFID,1879915567949508817,@HHSGov Pediatrician Dr. Andi Shane says we vaccinate babies so young because of their “immature” immune systems and vulnerability to diseases. Childhood vaccination schedules “have been very carefully researched and developed … with ongoing assessment of safety and efficacy.” https://t.co/ZQxXzoc0TR,1879913684547604554,Thu Jan 16 15:36:13 +0000 2025,0,0
ThePFID,6,ThePFID,1879913684547604554,@HHSGov Dr. Angela Branche of University of Rochester begins the panel discussion by explaining how #vaccines work — making antibodies and memory cells to “allow your body to develop defense without letting your body see an infection that can make you critically ill.” https://t.co/gXYyPhj68T,1879911283488919702,Thu Jan 16 15:28:44 +0000 2025,0,0
ThePFID,7,ThePFID,1879911283488919702,"Dr. Tom Price, former Georgia Congressman and secretary of @HHSGov, kicks us off with a keynote video, discussing the historic success of vaccines, a “public health tool that has been critical to keeping our nation healthy.”

Watch his full remarks here: https://t.co/0jtgVHwRsu",1879908497040846917,Thu Jan 16 15:19:11 +0000 2025,0,0
