Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
TheKingDude,1,ChristineM63423,1885443857623536051,"@TheKingDude @calvinrobinson Oh hardy har har, a nazi salute.  WTF is wrong with you?",1884741548597800967,Fri Jan 31 21:43:40 +0000 2025,0,0
TheKingDude,2,grootdawid,1885424623824638318,@TheKingDude @SeibtNaomi @calvinrobinson He is not a Catholic,1885070945737429350,Fri Jan 31 20:27:14 +0000 2025,0,0
TheKingDude,3,unazoomber,1885396638031589528,@TheKingDude @DamienDown112 @calvinrobinson Is that supposed to be french,1885102186557751385,Fri Jan 31 18:36:02 +0000 2025,0,0
TheKingDude,4,JimMartello504,1885343903068381682,@TheKingDude @SeibtNaomi @calvinrobinson They're not Catholic either. They defected from the Catholic Church following the First Vatican Council.,1885072285226172507,Fri Jan 31 15:06:29 +0000 2025,0,0
TheKingDude,5,Texascopywriter,1885338836001042820,"@TheKingDude @calvinrobinson Always! Our family have loved him since he used to go on Tucker back when Tucker still had his Fox show. 

We’re so glad he’s stateside now!",1885290886654795815,Fri Jan 31 14:46:21 +0000 2025,0,0
TheKingDude,6,calvinrobinson,1885326697764884928,"@TheKingDude Thank you for your charity, brother.

My orders are Old Catholic. So, if anything, from a Roman Catholic perspective I am in schism. These hard-hearted trolls know not of what they speak.

The Church recognises my Orders and my Sacraments. Any Catholics besmirching Holy Orders",1885290756862038437,Fri Jan 31 13:58:07 +0000 2025,0,7
TheKingDude,7,dr_re_arranged,1885299085957054719,"@TheKingDude @RossMcCaff @calvinrobinson As Catholic as hitler was.
They both liked Nazi salutes.",1884910510455312790,Fri Jan 31 12:08:23 +0000 2025,0,0
TheKingDude,8,PirateCptMarlow,1885296414437367917,@TheKingDude @realDonaldTrump wtf are you talking about?,1885296290721849490,Fri Jan 31 11:57:46 +0000 2025,0,2
TheKingDude,9,acharo1021,1885287973794562443,"@TheKingDude @SeibtNaomi @calvinrobinson So, NOT Catholic.",1885070945737429350,Fri Jan 31 11:24:14 +0000 2025,0,1
TheKingDude,10,workmansflopera,1885287883797299534,@TheKingDude @punishedmonet @calvinrobinson Why did you block her you coward 😂,1885279868973208036,Fri Jan 31 11:23:53 +0000 2025,1,1
TheKingDude,11,RossMcCaff,1885280988692910279,@TheKingDude @calvinrobinson the holy father xx,1885279352302063920,Fri Jan 31 10:56:29 +0000 2025,0,3
TheKingDude,12,punishedmonet,1885280618012979680,@TheKingDude you are a losebag and a coward,,Fri Jan 31 10:55:00 +0000 2025,0,0
TheKingDude,13,Monie625,1885273991486615593,@TheKingDude @calvinrobinson That’s a Protestant Nazi.,1884741548597800967,Fri Jan 31 10:28:40 +0000 2025,0,0
TheKingDude,14,Chez_Em,1885256451725103242,@TheKingDude @calvinrobinson You  can keep him. He will fit in nicely in America .  https://t.co/x6SLvwRpc7,1885054038435123231,Fri Jan 31 09:18:59 +0000 2025,0,0
TheKingDude,15,noone_joseph,1885239030582743484,@TheKingDude @calvinrobinson Robinson is not Catholic. He’s protestant.,1884741548597800967,Fri Jan 31 08:09:45 +0000 2025,0,0
TheKingDude,16,tiinaligema,1885238521134231675,"@TheKingDude @calvinrobinson If he's your friend , then you need to stop using Jesus as a platform for your fascist outpourings.",1884741548597800967,Fri Jan 31 08:07:44 +0000 2025,0,0
TheKingDude,17,RossMcCaff,1885237222619722004,@TheKingDude @calvinrobinson Not if he's serious about his sedevacantist views no,1884998481237983361,Fri Jan 31 08:02:34 +0000 2025,0,7
TheKingDude,18,specialteams28,1885217788035252450,"@TheKingDude @SeibtNaomi @calvinrobinson Yeah, still not Catholic",1885070945737429350,Fri Jan 31 06:45:20 +0000 2025,0,2
TheKingDude,19,natterlyk,1885214376283574358,@TheKingDude @DamienDown112 @calvinrobinson Calvin got laughed out of the UK for being a grifter. Look at you being his perfect little mark. He's a cosplayer and you're a sucker,1885102186557751385,Fri Jan 31 06:31:47 +0000 2025,1,9
TheKingDude,20,qtarbuthnot,1885179484434747450,"@TheKingDude @SeibtNaomi @calvinrobinson His licence was revoked by the Anglican Catholic Church - a fairly small North American church which is not part of the Anglican Communion (in N. America that would be the Episcopalian Church), though it follows many Anglican traditions.",1885070945737429350,Fri Jan 31 04:13:08 +0000 2025,0,1
TheKingDude,21,MsTranceyPants,1885140421657182495,@TheKingDude @SeibtNaomi @calvinrobinson Essentially as “Catholic” as the this Naomi heretic,1885070945737429350,Fri Jan 31 01:37:55 +0000 2025,0,1
TheKingDude,22,Jocoreno1,1885122762231922728,"@TheKingDude @SeibtNaomi @calvinrobinson the pope is a woke zionist, no one should listen to anything he has to say",1885070945737429350,Fri Jan 31 00:27:45 +0000 2025,0,0
TheKingDude,23,StevenG57428175,1885120046441078941,@TheKingDude @SeibtNaomi @calvinrobinson old “catholic” is schismatic not Catholic,1885070945737429350,Fri Jan 31 00:16:57 +0000 2025,0,6
TheKingDude,24,DamienDown112,1885118774975606999,"@TheKingDude blocked me for dropping this 90-year-old ""secret"" on his fat head.",,Fri Jan 31 00:11:54 +0000 2025,0,0
TheKingDude,25,cmmccormack37,1885118664514421112,"@TheKingDude @calvinrobinson He's not a Catholic, soft lad 🫣🥺",1884741548597800967,Fri Jan 31 00:11:28 +0000 2025,0,0
TheKingDude,26,RatsRBest,1885105326845792734,@TheKingDude @calvinrobinson Defrocked I believe.,1884741548597800967,Thu Jan 30 23:18:28 +0000 2025,0,0
TheKingDude,27,Oneteothray,1885103793022308415,@TheKingDude @DamienDown112 @calvinrobinson Are you gonna accept that the former Church of England dude isn’t a Catholic?,1885102186557751385,Thu Jan 30 23:12:22 +0000 2025,0,2
TheKingDude,28,DamienDown112,1885099346070298773,"@TheKingDude @calvinrobinson Catholics and Nazis, in a tree...

https://t.co/VGD87uHVCh",1884741548597800967,Thu Jan 30 22:54:42 +0000 2025,0,6
TheKingDude,29,nadiajonz,1885090973450973184,@TheKingDude @calvinrobinson And getting defrocked too! Amazeballs,1884741548597800967,Thu Jan 30 22:21:26 +0000 2025,0,1
TheKingDude,30,FrMatthewLC,1885088377969795389,"@TheKingDude @SeibtNaomi @calvinrobinson That was not factually his affiliation by Dec 2024, but it was in earlier 2024.
https://t.co/hCXsRxpode",1885070945737429350,Thu Jan 30 22:11:07 +0000 2025,0,4
TheKingDude,31,NWO_Is_Jewish,1885087038673654016,@TheKingDude @SeibtNaomi @calvinrobinson Old Catholic sect has lady priesthood 🤢,1885072285226172507,Thu Jan 30 22:05:47 +0000 2025,0,0
