Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
abc3340,49,JS21113,1884761206130405756,@abc3340 Sinclair Boardcasting carrying water for Trump.,1884511833991610537,Thu Jan 30 00:31:03 +0000 2025,0,0
abc3340,50,Ed_In_America,1884760377659134194,@abc3340 No. Poor road surfaces and poor road markings.  Poor driving and poor attention spans.  These are the problems.,1884687311322923449,Thu Jan 30 00:27:45 +0000 2025,0,0
abc3340,51,ThomasS6333253,1884756809681977765,@abc3340 Good,1884704327110984169,Thu Jan 30 00:13:35 +0000 2025,0,1
abc3340,52,kingbammer25,1884752598432920009,@abc3340 I’m sure D’ereka is innocent…..,1884752138057691332,Wed Jan 29 23:56:51 +0000 2025,0,9
abc3340,53,RITABUCHAN23996,1884748085227647302,@abc3340 Good,1884704327110984169,Wed Jan 29 23:38:55 +0000 2025,0,1
abc3340,54,RangerAdem,1884742012559134894,"@abc3340 It wasn’t intense scrutiny. It was democrats misquoting and twisting stories to make him look bad. 

He did very good all things considered",1884741067251089739,Wed Jan 29 23:14:47 +0000 2025,0,1
abc3340,55,SerendipityOr,1884741490515300658,"@abc3340 Elon misread the spreadsheet. M stands for thousand, not millions. The Roman Numeral is used, 50M is $50,000.",1884511833991610537,Wed Jan 29 23:12:42 +0000 2025,0,0
abc3340,56,downinbond,1884738957415522652,@abc3340 So there own countries don’t even want them back 🤣,1884726088187707874,Wed Jan 29 23:02:38 +0000 2025,0,0
abc3340,57,Bravesfolk,1884738600320844021,@abc3340 ABC is scared shitless of the two presidents—as if either are the least bit vindictive!,1884511833991610537,Wed Jan 29 23:01:13 +0000 2025,0,0
abc3340,58,MEM1836,1884733147310408092,"@abc3340 All these hypocrites that are taking money from big pharma have spread lies upon lies upon lies. And the liberals and democrats just eat it all up without even bothering to find out if it’s true or not. 
Y’all should be ashamed.",1884647539787415555,Wed Jan 29 22:39:33 +0000 2025,0,0
abc3340,59,MEM1836,1884732697760641370,@abc3340 Good! Someone needs to make sure things are being done as laid out.,1884654998669148562,Wed Jan 29 22:37:46 +0000 2025,0,0
