Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
TheChristianLft,39,sakyabuni,1881862116489179362,@TheChristianLft @RepMikeCollins It’s as if @RepMikeCollins never read The New Testament!,1881844290143580502,Wed Jan 22 00:31:06 +0000 2025,0,0
TheChristianLft,40,ranterist,1881153455823495494,"@TheChristianLft Because it allows us to pretend SOMEONE ELSE is taking care of the problem so we don’t need to concern ourselves.

And if we’re called out for our indifference, we pontificate about self-sufficiency and indolence.",1881137119202066623,Mon Jan 20 01:35:08 +0000 2025,0,0
TheChristianLft,41,sanjaromin,1881138204482609429,@TheChristianLft Sad but true,1881137119202066623,Mon Jan 20 00:34:32 +0000 2025,0,0
TheChristianLft,42,sanjaromin,1881119729353637977,@TheChristianLft Dispicable!,1881114567457050773,Sun Jan 19 23:21:07 +0000 2025,0,0
TheChristianLft,43,billymalonell,1880677857607012466,"@TheChristianLft She was a poor choice, just look what she did to her face. Still has a beautiful body though.",1880676919408042333,Sat Jan 18 18:05:17 +0000 2025,0,0
TheChristianLft,44,kushibo,1879318265333440830,"@TheChristianLft And the thing is that SNAP benefits mostly pay for themselves, by generating economic activity. Cutting them is cruel AND foolish.",1879317761320448317,Wed Jan 15 00:02:45 +0000 2025,0,0
TheChristianLft,45,FakeNewsHuntres,1878940632842219596,@TheChristianLft Of course he got nothing right does he ever get anything right?,1878940239453950201,Mon Jan 13 23:02:10 +0000 2025,0,1
TheChristianLft,46,SeirdNavNnac,1878216213723021521,@TheChristianLft Charity? But you have a federal state that can issue money at will !?!,1878215420458549629,Sat Jan 11 23:03:35 +0000 2025,0,0
TheChristianLft,47,Grief_of_Spring,1877223983155679677,@TheChristianLft LOL. Nothing is going to happen. Non-disclosure agreements are not illegal!,1877218822307938784,Thu Jan 09 05:20:49 +0000 2025,0,0
TheChristianLft,48,Boomercrew1,1877219547427541075,@TheChristianLft It’s over either way 🤣,1877218822307938784,Thu Jan 09 05:03:11 +0000 2025,0,0
TheChristianLft,49,EgleArdath,1876061981129760896,@TheChristianLft That’s not how this works.  He’s ridiculous.,1876056155698471372,Mon Jan 06 00:23:26 +0000 2025,0,0
TheChristianLft,50,Shifdawg72,1876051211218264227,@TheChristianLft Most ridiculous post ever,1876041052307513388,Sun Jan 05 23:40:38 +0000 2025,0,0
TheChristianLft,51,Shifdawg72,1875984345699434989,@TheChristianLft Staged,1875980680171057423,Sun Jan 05 19:14:56 +0000 2025,0,0
TheChristianLft,52,Shifdawg72,1875694236546592976,@TheChristianLft Making up stuff again,1875678662021787924,Sun Jan 05 00:02:09 +0000 2025,0,0
TheChristianLft,53,TeresaRoos,1875673001401971010,@TheChristianLft Isn't the Christian left and oxymoron?,1875671100631183635,Sat Jan 04 22:37:46 +0000 2025,0,0
TheChristianLft,54,rjleedesign,1875645801357267352,@TheChristianLft Nothing wrong with legal immigration. We need more people!,1875633397969629314,Sat Jan 04 20:49:41 +0000 2025,0,0
TheChristianLft,55,sanjaromin,1875644888970305930,"@TheChristianLft Awesome, thanks",1875640901009109029,Sat Jan 04 20:46:03 +0000 2025,0,0
TheChristianLft,56,beingmarcusb,1875604498712031242,@TheChristianLft Actually we did….,1875603287958761880,Sat Jan 04 18:05:34 +0000 2025,0,0
TheChristianLft,57,JudeReneMontars,1875245050017587485,@TheChristianLft Surprise! No surprise!,1875242080026427419,Fri Jan 03 18:17:14 +0000 2025,0,0
